original_ID_ENTITA,original_id_dataset_originale,original_nome_dataset,original_last_update,original_municipio,original_indirizzo,original_civico,original_codice_albero,original_data_origine,original_genere_albero,original_specie_albero,original_varieta_albero,original_diam_tronc_albero,original_diam_chiom_albero,original_h_m_albero,original_longitudine,original_latitudine,original_Location,original_categoria,original_Funzionante_antenna,original_Città,original_CAP,original_NIL,original_TARGA_bottega,original_ANNO_ISTITUZIONE_bottega,original_attivita_storica,original_ent_WDPOI,original_P1566_WDPOI,original_codice_panchina,original_descrizione_codice_panchina,original_codice_tavolo,original_descrizione_codice_tavolo,original_Fonte_NIL,original_Shape_Length,original_Shape_Area,original_entLabel_WDPOI,original_wikidata_POI,distance,formatted,lat,lon,name,housenumber,street,postcode,district,suburb,city,county,county_code,state,state_code,country,country_code,attribution,attribution_license,attribution_url
178097,175.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.165319466878552,45.48732381988208,"(45.48732381988208, 9.165319466878552)",fontana,,,20154.0,SARPI,,,,,,,,,,,,,,,3.36863704249021,"Centrale dell'acqua di Milano, Via Cenisio, 20155 Milano MI, Italia",45.4874282,9.1652117,Centrale dell'acqua di Milano,,Via Cenisio,20155,Municipio 8 di Milano,Bullona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
178101,66.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.136298520548369,45.4873256652166,"(45.487325665216595, 9.136298520548369)",NIL,,,,QT 8,,,,,,,,,,Milano 2030 - PGT Approvato,4892.534836559699,1024398.6533556812,,,65.87945464010035,"Via Isernia, 5, 20148 Milano MI, Italia",45.487056,9.137051,,5,Via Isernia,20148,Comune di Milano,Torchiera,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
178333,182.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.166840451258215,45.48739814496596,"(45.48739814496596, 9.166840451258215)",fontana,,,20154.0,SARPI,,,,,,,,,,,,,,,11.700250594010553,"Kyo, Via Cenisio, 37, 20154 Milano MI, Italia",45.4873836,9.1669891,Kyo,37,Via Cenisio,20154,Municipio 8 di Milano,Bullona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
178974,10.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.205795160720852,45.48758027652806,"(45.48758027652806, 9.205795160720852)",NIL,,,,STAZIONE CENTRALE - PONTE SEVESO,,,,,,,,,,Milano 2030 - PGT Approvato,7503.351720136666,1556018.749783852,,,99.59384435068556,"Via Giovanni Battista Sammartini, 19, 20125 Milano MI, Italia",45.488011,9.204675,,19,Via Giovanni Battista Sammartini,20125,Comune di Milano,Greco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
179128,404.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,7.0,nan,,,,,,,,,,9.10349803671518,45.48762326906397,"(45.48762326906397, 9.10349803671518)",fontana,,,20151.0,PARCO BOSCO IN CITTA',,,,,,,,,,,,,,,181.00983335118278,"Via Fratelli Gorlini, 1, 20151 Milano MI, Italia",45.488455,9.101502,,1,Via Fratelli Gorlini,20151,Comune di Milano,Musocco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
179676,327.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.145567161936237,45.48776933774106,"(45.487769337741064, 9.145567161936235)",fontana,,,20149.0,VILLAPIZZONE - CAGNOLA - BOLDINASCO,,,,,,,,,,,,,,,7.311688396921878,"Spirals of Time, 20149 Milano MI, Italia",45.487385,9.145971,Spirals of Time,,Spirals of Time,20149,Municipio 8 di Milano,Cagnola,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
179803,155.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,7.0,nan,,,,,,,,,,9.107158175148797,45.48779885331103,"(45.48779885331103, 9.107158175148795)",fontana,,,20151.0,PARCO BOSCO IN CITTA',,,,,,,,,,,,,,,336.83548634885744,"Via Matilde Viscontini, 7, 20151 Milano MI, Italia",45.4907269,9.1060507,,7,Via Matilde Viscontini,20151,Municipio 8 di Milano,Trenno,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
180053,346.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.161537748112352,45.48784932673743,"(45.487849326737425, 9.161537748112353)",fontana,,,20154.0,GHISOLFA,,,,,,,,,,,,,,,4.111715838254252,"P.za Caneva, Piazza Carlo Caneva, 20155 Milano MI, Italia",45.487813,9.1615476,P.za Caneva,,Piazza Carlo Caneva,20155,Municipio 8 di Milano,Bullona,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
180950,392.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.246010917781856,45.4880776367846,"(45.488077636784595, 9.246010917781856)",fontana,,,20134.0,CIMIANO - ROTTOLE - Q.RE FELTRE,,,,,,,,,,,,,,,63.947545406684206,"Via Passo Sella, 14, 20134 Milano MI, Italia",45.488044,9.245192,,14,Via Passo Sella,20134,Comune di Milano,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
181487,2822.0,Wikidata,2024-07-31,,nan,5,,,,,,,,,9.164636,45.488203,"(9.164636, 45.488203)",teatro,,MILANO,20155.0,,,,,http://www.wikidata.org/entity/Q120038138,,,,,,,,,Teatro Della Memoria,Si,2.5651495366721306,"Via Domenico Cucchiari, 5, 20155 Milano MI, Italia",45.488218,9.164611,,5,Via Domenico Cucchiari,20155,Comune di Milano,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
181986,499.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.137807316578442,45.48832948180792,"(45.48832948180792, 9.137807316578442)",fontana,,,20148.0,QT 8,,,,,,,,,,,,,,,63.293208372249204,"Via Giovanni Cimabue, 24, 20151 Milano MI, Italia",45.488593,9.138527,,24,Via Giovanni Cimabue,20151,Comune di Milano,Torchiera,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
182294,507.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.145153237948966,45.48841289362628,"(45.488412893626275, 9.145153237948966)",fontana,,,20149.0,VILLAPIZZONE - CAGNOLA - BOLDINASCO,,,,,,,,,,,,,,,161.6390197529095,"Piazzale Portello, 6, 20149 Milano MI, Italia",45.489746,9.14598,,6,Piazzale Portello,20149,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
182699,2637.0,Wikidata,2024-07-31,,nan,12,,,,,,,,,9.2273953,45.4885214,"(9.2273953, 45.4885214)",quartiere di Milano,,MILANO,20131.0,,,,,http://www.wikidata.org/entity/Q16537772,,,,,,,,,Casoretto,Si,21.416313187553,"Piazza San Materno, 12, 20131 Milano MI, Italia",45.488699,9.227289,,12,Piazza San Materno,20131,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
182947,571.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.247404191129617,45.48858855370327,"(45.48858855370327, 9.247404191129615)",fontana,,,20134.0,CIMIANO - ROTTOLE - Q.RE FELTRE,,,,,,,,,,,,,,,49.23256191859115,"Via Passo Rolle, 27, 20134 Milano MI, Italia",45.4884846,9.2480181,,27,Via Passo Rolle,20134,,Parco Lambro - Cimiano,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
183887,375.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.22364746304708,45.48884418397314,"(45.48884418397314, 9.223647463047081)",fontana,,,20131.0,LORETO - CASORETTO - NOLO,,,,,,,,,,,,,,,13.120821384491663,"Piazzale Francesco Durante, 6, 20131 Milano MI, Italia",45.488747,9.223552,,6,Piazzale Francesco Durante,20131,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
184711,389.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.242699009412554,45.48906974167544,"(45.489069741675436, 9.242699009412554)",fontana,,,20134.0,CIMIANO - ROTTOLE - Q.RE FELTRE,,,,,,,,,,,,,,,39.752004507729566,"Piazza Don Luigi Borotti, 5, 20134 Milano MI, Italia",45.488829,9.243076,,5,Piazza Don Luigi Borotti,20134,Comune di Milano,Lambrate,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
184963,445.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,9.0,nan,,,,,,,,,,9.190933720437195,45.489140323481735,"(45.489140323481735, 9.190933720437195)",fontana,,,20124.0,ISOLA,,,,,,,,,,,,,,,11.740589854493674,"Piazzale Lagosta, 7, 20124 Milano MI, Italia",45.489245,9.190914,,7,Piazzale Lagosta,20124,Comune di Milano,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
185909,605.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.170537974523214,45.48938149000255,"(45.48938149000255, 9.170537974523214)",fontana,,,20154.0,GHISOLFA,,,,,,,,,,,,,,,15.150214307258286,"Via Messina, 59, 20154 Milano MI, Italia",45.489373,9.170344,,59,Via Messina,20154,Comune di Milano,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
186235,46.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,2.0,nan,,,,,,,,,,9.197192148432276,45.48946118287944,"(45.48946118287944, 9.197192148432277)",fontana,,,20124.0,ISOLA,,,,,,,,,,,,,,,13.600228649806718,"Viale Francesco Restelli, 12, 20124 Milano MI, Italia",45.4895403,9.1973252,,12,Viale Francesco Restelli,20124,Comune di Milano,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
186358,2574.0,Wikidata,2024-07-31,,nan,10,,,,,,,,,9.196682,45.489492,"(9.196682, 45.489492)",parco cittadino,,MILANO,20124.0,,,,,http://www.wikidata.org/entity/Q17494647,,,,,,,,,giardino Gregor Mendel,Si,40.780339391717426,"Viale Francesco Restelli, 10, 20124 Milano MI, Italia",45.4893099,9.1971361,,10,Viale Francesco Restelli,20124,Comune di Milano,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
186688,2619.0,Wikidata,2024-07-31,,nan,24,,,,,,,,,9.136466221,45.489573027,"(9.136466221, 45.489573027)",parco cittadino,,MILANO,20148.0,,,,,http://www.wikidata.org/entity/Q16559258,,,,,,,,,Giardino dei Giusti di tutto il mondo,Si,184.60555569899583,"Via Giovanni Cimabue, 24, 20148 Milano MI, Italia",45.4886985,9.1384792,,24,Via Giovanni Cimabue,20148,Municipio 8 di Milano,QT8,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
187156,81.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,7.0,nan,,,,,,,,,,9.10469494781228,45.489709765622486,"(45.489709765622486, 9.104694947812279)",fontana,,,20151.0,PARCO BOSCO IN CITTA',,,,,,,,,,,,,,,96.61401131102399,"Via Ferdinando Giorgi, 31, 20151 Milano MI, Italia",45.490571,9.104531,,31,Via Ferdinando Giorgi,20151,Comune di Milano,Torchiera,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
187834,176.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.15970983261096,45.48989325917465,"(45.48989325917465, 9.159709832610961)",fontana,,,20155.0,GHISOLFA,,,,,,,,,,,,,,,17.917489110980434,"Via Francesco Caracciolo, 54, 20155 Milano MI, Italia",45.490047,9.159641,,54,Via Francesco Caracciolo,20155,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
188077,417.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.130758323519691,45.48995734876432,"(45.48995734876432, 9.130758323519693)",fontana,,,20148.0,QT 8,,,,,,,,,,,,,,,96.37873787367863,"Via Antonio Sant'Elia, 33, 20151 Milano MI, Italia",45.490612,9.129948,,33,Via Antonio Sant'Elia,20151,Comune di Milano,Torchiera,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
189109,431.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.162172459126309,45.49024069109121,"(45.49024069109121, 9.162172459126307)",fontana,,,20155.0,GHISOLFA,,,,,,,,,,,,,,,26.04641143251863,"Via Mac Mahon, 37, 20155 Milano MI, Italia",45.490404,9.162412,,37,Via Mac Mahon,20155,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
189444,376.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,2.0,nan,,,,,,,,,,9.223977424773128,45.49033687534344,"(45.49033687534344, 9.223977424773128)",fontana,,,20131.0,LORETO - CASORETTO - NOLO,,,,,,,,,,,,,,,21.42826204364848,"Via Ruggero Leoncavallo, 9, 20131 Milano MI, Italia",45.490213,9.224188,,9,Via Ruggero Leoncavallo,20131,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
189580,422.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.142129150544216,45.49038153539969,"(45.49038153539969, 9.142129150544216)",fontana,,,20149.0,VILLAPIZZONE - CAGNOLA - BOLDINASCO,,,,,,,,,,,,,,,108.97338055986008,"Viale Achille Papa, 22a, 20149 Milano MI, Italia",45.4909373,9.1432806,,22a,Viale Achille Papa,20149,Municipio 8 di Milano,Cagnola,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
189687,2845.0,Wikidata,2024-07-31,,nan,27,,,,,,,,,9.117254,45.490417,"(9.117254, 45.490417)",chiesa,,MILANO,20151.0,,,,,http://www.wikidata.org/entity/Q119075370,,,,,,,,,chiesa di Sant'Ilario Vescovo,Si,102.06948529068931,"Via Antonio Cechov, 27, 20151 Milano MI, Italia",45.4912599,9.1177725,,27,Via Antonio Cechov,20151,Municipio 8 di Milano,Quartiere Gallaratese,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
190100,4309.0,Wikidata,2024-07-31,,nan,,,,,,,,,,9.14656381,45.490552905,"(9.14656381, 45.490552905)",strada urbana,,MILANO,,,,,,http://www.wikidata.org/entity/Q107145118,,,,,,,,,Via Francesco Peverelli,Si,1.529742683470505,"20156 Milano MI, Italia",45.4905707,9.146521,,,,20156,Municipio 8 di Milano,Cagnola,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
190345,400.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.09953888877201,45.49062841482439,"(45.490628414824386, 9.09953888877201)",fontana,,,20151.0,TRENNO,,,,,,,,,,,,,,,9.680173931795887,"Via Luigi Ratti, 25, 20151 Milano MI, Italia",45.490617,9.099662,,25,Via Luigi Ratti,20151,Comune di Milano,Musocco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
191011,34.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,9.0,nan,,,,,,,,,,9.181181570115449,45.49082746666085,"(45.49082746666085, 9.181181570115447)",fontana,,,20159.0,FARINI,,,,,,,,,,,,,,,11.009041145244474,"Via Valtellina, 7, 20159 Milano MI, Italia",45.490838,9.181322,,7,Via Valtellina,20159,Comune di Milano,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
191219,84.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.115078368690568,45.490892881908046,"(45.490892881908046, 9.115078368690567)",fontana,,,20151.0,Q.RE GALLARATESE - Q.RE SAN LEONARDO - LAMPUGNANO,,,,,,,,,,,,,,,54.792785009872205,"Via Adolfo Omodeo, 23, 20151 Milano MI, Italia",45.490907,9.115781,,23,Via Adolfo Omodeo,20151,Comune di Milano,Torchiera,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
191222,11.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.189616816977022,45.490894189726816,"(45.490894189726816, 9.189616816977022)",NIL,,,,ISOLA,,,,,,,,,,Milano 2030 - PGT Approvato,5082.707417608421,1322887.1157650698,,,3.4259117240301413,"Tessuti e Scampoli, Via Lario, 14, 20159 Milano MI, Italia",45.4909245,9.1896247,Tessuti e Scampoli,14,Via Lario,20159,Isola,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
191385,20.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.222229980723148,45.49094380273962,"(45.49094380273962, 9.222229980723148)",NIL,,,,LORETO - CASORETTO - NOLO,,,,,,,,,,Milano 2030 - PGT Approvato,5631.442413245651,1747499.470287287,,,37.18179868746447,"Jiayin Internet Point, Via Padova, 35, 20127 Milano MI, Italia",45.4907177,9.2225814,Jiayin Internet Point,35,Via Padova,20127,Nolo,Municipio 2,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
191415,564.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.237713678304472,45.49094940309315,"(45.49094940309315, 9.237713678304472)",fontana,,,20132.0,CIMIANO - ROTTOLE - Q.RE FELTRE,,,,,,,,,,,,,,,23.594329121820845,"Via Feltre, 1, 20132 Milano MI, Italia",45.491107,9.237511,,1,Via Feltre,20132,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
191602,70.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.162986375916963,45.491002414177856,"(45.491002414177856, 9.162986375916965)",NIL,,,,GHISOLFA,,,,,,,,,,Milano 2030 - PGT Approvato,4551.67697887331,1051412.4707131968,,,33.15420179848472,"Via Cesena, 18, 20155 Milano MI, Italia",45.491232,9.162715,,18,Via Cesena,20155,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
193168,63.0,Nuclei d'Identità Locale (NIL) VIGENTI - PGT 2030,2021-02-12,,nan,,,2020-05-02,,,,,,,9.07437556336504,45.49138092971466,"(45.49138092971466, 9.07437556336504)",NIL,,,,FIGINO,,,,,,,,,,Milano 2030 - PGT Approvato,5622.522341274374,1424660.0739678987,,,42.186617931255995,"Via Giovanni Battista Rasario, 5, 20153 Comune di Milano MI, Italia",45.491337,9.073838,,5,Via Giovanni Battista Rasario,20153,,Musocco,Comune di Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
193718,577.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,7.0,nan,,,,,,,,,,9.077580127276692,45.49152406594276,"(45.49152406594276, 9.077580127276693)",fontana,,,20153.0,FIGINO,,,,,,,,,,,,,,,69.98155015676475,"Via Lucio Cornelio Silla, 123, 20153 Comune di Milano MI, Italia",45.491849,9.078349,,123,Via Lucio Cornelio Silla,20153,,Musocco,Comune di Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
194130,50.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,2.0,nan,,,,,,,,,,9.198840162457056,45.49162619941619,"(45.49162619941619, 9.198840162457056)",fontana,,,20124.0,MACIACHINI - MAGGIOLINA,,,,,,,,,,,,,,,40.47110965625714,"Via Timavo, 43, 20124 Milano MI, Italia",45.49142,9.199268,,43,Via Timavo,20124,Comune di Milano,Greco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
194778,250.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.14625145930953,45.49181129653095,"(45.49181129653095, 9.14625145930953)",fontana,,,20151.0,VILLAPIZZONE - CAGNOLA - BOLDINASCO,,,,,,,,,,,,,,,20.092619722064676,"Piazzale Francesco Accursio, 5, 20151 Milano MI, Italia",45.491677,9.146079,,5,Piazzale Francesco Accursio,20151,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
194961,311.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.101280288656737,45.49186760041309,"(45.49186760041309, 9.101280288656735)",fontana,,,20151.0,TRENNO,,,,,,,,,,,,,,,15.650511715220652,"Via Fratelli Rizzardi, 3, 20151 Milano MI, Italia",45.491838,9.101084,,3,Via Fratelli Rizzardi,20151,Comune di Milano,Musocco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
195491,2567.0,Wikidata,2024-07-31,,nan,45,,,,,,,,,9.1988,45.492,"(9.1988, 45.492)","parco cittadino, giardino cittadino",,MILANO,20124.0,,,,,http://www.wikidata.org/entity/Q17494671,,,,,,,,,Giardino Aldo Protti,Si,26.93943281463995,"Viale Francesco Restelli, 45, 20124 Milano MI, Italia",45.492088,9.198478,,45,Viale Francesco Restelli,20124,Comune di Milano,Greco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
195706,39.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,9.0,nan,,,,,,,,,,9.187096148176389,45.492055703600826,"(45.492055703600826, 9.187096148176387)",fontana,,,20159.0,ISOLA,,,,,,,,,,,,,,,13.647177289160084,"Via Rinaldo Rigola, 1, 20159 Milano MI, Italia",45.4919903,9.186948,,1,Via Rinaldo Rigola,20159,Comune di Milano,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
195735,434.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.167203296556384,45.49206157356122,"(45.49206157356122, 9.167203296556384)",fontana,,,20155.0,GHISOLFA,,,,,,,,,,,,,,,45.01148611251013,"Via Principe Eugenio, 51, 20155 Milano MI, Italia",45.491709,9.167487,,51,Via Principe Eugenio,20155,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
196199,2772.0,Wikidata,2024-07-31,,nan,21,,,,,,,,,9.18784,45.4922,"(9.18784, 45.4922)",teatro,,MILANO,20159.0,,,,,http://www.wikidata.org/entity/Q124476369,,,,,,,,,Teatro Fontana,Si,0.5539031989799758,"Via Gian Antonio Boltraffio, 21, 20159 Milano MI, Italia",45.4921952,9.1878419,,21,Via Gian Antonio Boltraffio,20159,Isola,Municipio 9,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
196249,472.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,3.0,nan,,,,,,,,,,9.23028890955202,45.49221661510271,"(45.492216615102706, 9.230288909552021)",fontana,,,20131.0,LORETO - CASORETTO - NOLO,,,,,,,,,,,,,,,34.25772113784347,"Piazza Sire RaÃºl, 4, 20131 Milano MI, Italia",45.492033,9.229936,,4,Piazza Sire RaÃºl,20131,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
196716,308.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,8.0,nan,,,,,,,,,,9.098562090579966,45.49238514264037,"(45.49238514264037, 9.098562090579966)",fontana,,,20151.0,TRENNO,,,,,,,,,,,,,,,22.337695201703056,"Via Giorgio de Chirico, 6f, 20151 Milano MI, Italia",45.492318,9.098292,,6f,Via Giorgio de Chirico,20151,Comune di Milano,Musocco,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
196753,2568.0,Wikidata,2024-07-31,,nan,53a,,,,,,,,,9.16743,45.4924,"(9.16743, 45.4924)","parco cittadino, giardino cittadino",,MILANO,20155.0,,,,,http://www.wikidata.org/entity/Q17494662,,,,,,,,,Giardino Antonio Cederna,Si,60.16340710036061,"Via Principe Eugenio, 53a, 20155 Milano MI, Italia",45.492256,9.168174,,53a,Via Principe Eugenio,20155,Comune di Milano,Bovisa,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
197411,215.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,2.0,nan,,,,,,,,,,9.2234278909102,45.492641361883486,"(45.492641361883486, 9.2234278909102)",fontana,,,20127.0,LORETO - CASORETTO - NOLO,,,,,,,,,,,,,,,46.98844927361812,"Via Privata Pria Fora', 11, 20127 Milano MI, Italia",45.492331,9.223837,,11,Via Privata Pria Fora',20127,Comune di Milano,Quartiere Feltre,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
197774,623.0,Vedovelle (fontanelle) nel Comune di Milano,2024-07-08,9.0,nan,,,,,,,,,,9.185361014173616,45.492766615965984,"(45.492766615965984, 9.185361014173617)",fontana,,,20159.0,ISOLA,,,,,,,,,,,,,,,14.084221901244081,"Via Toce, 2, 20159 Milano MI, Italia",45.492815,9.185528,,2,Via Toce,20159,Comune di Milano,Oggiaro,Milano,Milano,MI,Lombardia,LOM,Italia,it,© OpenAddresses contributors,BSD-3-Clause License,
